Leave_ID,Employee_ID,Leave_Type,Start_Date,End_Date,Total_Days,Approval_Status
L001463,E00229,Casual,2022-03-26,2022-03-31,6,Approved
L001464,E00229,Annual,2022-05-14,2022-05-19,6,Approved
L001465,E00229,Casual,2022-07-05,2022-07-05,1,Approved
L001466,E00230,Sick,2021-01-22,2021-01-24,3,Rejected
L001467,E00230,Casual,2021-02-01,2021-02-01,1,Approved
L001468,E00230,Casual,2021-08-06,2021-08-09,4,Pending
L001469,E00230,Sick,2021-04-03,2021-04-04,2,Approved
L001470,E00230,Casual,2021-07-02,2021-07-04,3,Approved
L001471,E00230,Sick,2021-08-13,2021-08-16,4,Approved
L001472,E00231,Unpaid,2025-01-30,2025-02-01,3,Approved
L001473,E00232,Sick,2025-01-12,2025-01-17,6,Approved
L001474,E00232,Annual,2025-06-28,2025-06-29,2,Approved
L001475,E00232,Maternity,2024-03-11,2024-05-24,75,Approved
L001476,E00232,Sick,2023-08-23,2023-08-23,1,Pending
L001477,E00232,Casual,2024-01-18,2024-01-19,2,Approved
L001478,E00232,Annual,2023-09-15,2023-09-21,7,Approved
L001479,E00232,Casual,2024-05-09,2024-05-12,4,Approved
L001480,E00232,Casual,2023-01-16,2023-01-18,3,Approved
L001481,E00232,Sick,2023-11-25,2023-11-27,3,Approved
L001482,E00232,Casual,2025-05-21,2025-05-21,1,Approved
L001483,E00232,Annual,2023-01-05,2023-01-10,6,Pending
L001484,E00232,Sick,2024-06-09,2024-06-13,5,Approved
L001485,E00232,Sick,2024-10-04,2024-10-06,3,Approved
L001486,E00232,Sick,2023-12-03,2023-12-05,3,Rejected
L001487,E00232,Casual,2023-02-13,2023-02-18,6,Approved
L001488,E00233,Sick,2022-10-20,2022-10-21,2,Approved
L001489,E00233,Casual,2022-10-21,2022-10-23,3,Approved
L001490,E00233,Casual,2025-06-22,2025-06-22,1,Approved
L001491,E00233,Casual,2024-12-06,2024-12-10,5,Approved
L001492,E00233,Casual,2024-12-19,2024-12-25,7,Approved
L001493,E00233,Casual,2024-06-24,2024-06-25,2,Approved
L001494,E00233,Sick,2024-06-09,2024-06-09,1,Rejected
L001495,E00233,Sick,2024-12-23,2024-12-26,4,Approved
L001496,E00233,Annual,2022-01-26,2022-01-30,5,Rejected
L001497,E00233,Maternity,2024-07-14,2024-10-05,84,Approved
L001498,E00233,Sick,2023-07-15,2023-07-17,3,Approved
L001499,E00233,Sick,2024-02-26,2024-03-03,7,Approved
L001500,E00233,Casual,2023-11-20,2023-11-20,1,Approved
L001501,E00233,Casual,2025-03-12,2025-03-12,1,Approved
L001502,E00233,Casual,2025-02-21,2025-02-26,6,Approved
L001503,E00234,Sick,2024-09-20,2024-09-21,2,Rejected
L001504,E00234,Casual,2025-01-14,2025-01-16,3,Approved
L001505,E00234,Annual,2024-11-22,2024-11-23,2,Approved
L001506,E00234,Sick,2025-03-16,2025-03-20,5,Approved
L001507,E00234,Casual,2024-10-27,2024-10-31,5,Approved
L001508,E00235,Sick,2021-01-29,2021-02-04,7,Approved
L001509,E00235,Casual,2020-07-16,2020-07-21,6,Approved
L001510,E00235,Casual,2020-11-13,2020-11-15,3,Approved
L001511,E00235,Casual,2020-07-11,2020-07-13,3,Approved
L001512,E00236,Annual,2022-04-08,2022-04-08,1,Approved
L001513,E00236,Annual,2024-06-07,2024-06-09,3,Approved
L001514,E00236,Sick,2024-03-12,2024-03-13,2,Approved
L001515,E00236,Annual,2021-08-02,2021-08-06,5,Approved
L001516,E00236,Paternity,2024-02-20,2024-02-29,10,Approved
L001517,E00236,Casual,2022-05-23,2022-05-26,4,Approved
L001518,E00236,Sick,2024-12-21,2024-12-24,4,Approved
L001519,E00236,Sick,2022-03-03,2022-03-09,7,Rejected
L001520,E00236,Sick,2022-04-09,2022-04-12,4,Approved
L001521,E00236,Casual,2022-04-17,2022-04-19,3,Approved
L001522,E00236,Unpaid,2021-02-12,2021-02-17,6,Approved
L001523,E00237,Annual,2023-11-09,2023-11-13,5,Approved
L001524,E00237,Casual,2024-08-01,2024-08-02,2,Pending
L001525,E00237,Annual,2024-03-01,2024-03-06,6,Rejected
L001526,E00237,Sick,2025-03-13,2025-03-17,5,Approved
L001527,E00238,Annual,2021-12-12,2021-12-18,7,Approved
L001528,E00238,Annual,2023-10-24,2023-10-24,1,Rejected
L001529,E00238,Sick,2023-05-27,2023-05-29,3,Approved
L001530,E00238,Unpaid,2021-07-26,2021-07-30,5,Approved
L001531,E00238,Casual,2021-07-26,2021-07-29,4,Rejected
L001532,E00238,Annual,2022-08-09,2022-08-11,3,Approved
L001533,E00238,Paternity,2023-11-24,2023-11-30,7,Approved
L001534,E00239,Maternity,2022-04-02,2022-06-12,72,Approved
L001535,E00239,Annual,2023-02-04,2023-02-09,6,Approved
L001536,E00239,Unpaid,2022-11-21,2022-11-23,3,Approved
L001537,E00239,Casual,2023-09-16,2023-09-21,6,Approved
L001538,E00239,Annual,2022-11-17,2022-11-19,3,Approved
L001539,E00240,Paternity,2024-03-23,2024-04-05,14,Approved
L001540,E00240,Casual,2025-04-05,2025-04-06,2,Approved
L001541,E00240,Sick,2025-04-02,2025-04-05,4,Approved
L001542,E00240,Annual,2024-06-08,2024-06-13,6,Approved
L001543,E00240,Annual,2025-02-12,2025-02-12,1,Approved
L001544,E00240,Annual,2024-04-13,2024-04-14,2,Approved
L001545,E00241,Casual,2025-06-04,2025-06-10,7,Approved
L001546,E00242,Casual,2025-05-26,2025-05-29,4,Approved
L001547,E00243,Sick,2022-04-13,2022-04-18,6,Pending
L001548,E00243,Maternity,2023-06-13,2023-08-16,65,Rejected
L001549,E00243,Annual,2021-09-02,2021-09-07,6,Approved
L001550,E00243,Casual,2023-01-11,2023-01-16,6,Approved
L001551,E00243,Casual,2021-09-12,2021-09-18,7,Approved
L001552,E00243,Sick,2023-05-08,2023-05-14,7,Approved
L001553,E00243,Unpaid,2023-06-10,2023-06-16,7,Approved
L001554,E00243,Annual,2022-12-06,2022-12-06,1,Approved
L001555,E00244,Sick,2024-05-08,2024-05-11,4,Approved
L001556,E00244,Annual,2023-12-23,2023-12-27,5,Approved
L001557,E00244,Sick,2025-03-24,2025-03-30,7,Approved
L001558,E00244,Casual,2024-11-16,2024-11-22,7,Approved
L001559,E00244,Unpaid,2024-07-06,2024-07-12,7,Approved
L001560,E00244,Casual,2024-07-22,2024-07-24,3,Approved
L001561,E00244,Annual,2025-06-06,2025-06-08,3,Approved
L001562,E00245,Maternity,2025-04-25,2025-06-29,66,Approved
L001563,E00245,Sick,2025-05-30,2025-05-31,2,Approved
L001564,E00245,Unpaid,2025-01-10,2025-01-13,4,Rejected
L001565,E00245,Casual,2025-01-15,2025-01-20,6,Approved
L001566,E00245,Annual,2024-10-24,2024-10-30,7,Approved
L001567,E00245,Sick,2024-11-09,2024-11-14,6,Approved
L001568,E00246,Maternity,2025-01-14,2025-04-13,90,Approved
L001569,E00246,Casual,2025-05-15,2025-05-15,1,Rejected
L001570,E00247,Sick,2025-02-28,2025-02-28,1,Approved
L001571,E00247,Sick,2025-01-28,2025-02-03,7,Pending
L001572,E00247,Casual,2024-11-28,2024-12-02,5,Approved
L001573,E00248,Annual,2021-12-12,2021-12-14,3,Approved
L001574,E00248,Casual,2022-11-18,2022-11-21,4,Approved
L001575,E00248,Annual,2020-06-19,2020-06-23,5,Approved
L001576,E00248,Unpaid,2022-02-01,2022-02-01,1,Approved
L001577,E00248,Sick,2022-07-16,2022-07-17,2,Approved
L001578,E00248,Sick,2022-05-15,2022-05-17,3,Approved
L001579,E00248,Sick,2021-08-23,2021-08-29,7,Approved
L001580,E00248,Casual,2020-06-11,2020-06-15,5,Approved
L001581,E00248,Sick,2022-01-13,2022-01-19,7,Approved
L001582,E00248,Maternity,2021-11-05,2022-01-30,87,Approved
L001583,E00248,Paternity,2021-10-19,2021-10-31,13,Approved
L001584,E00248,Casual,2021-02-08,2021-02-09,2,Approved
L001585,E00248,Sick,2022-03-26,2022-03-27,2,Approved
L001586,E00248,Sick,2020-08-16,2020-08-18,3,Approved
L001587,E00249,Sick,2023-05-12,2023-05-14,3,Approved
L001588,E00249,Casual,2024-06-16,2024-06-22,7,Approved
L001589,E00249,Sick,2022-11-22,2022-11-27,6,Approved
L001590,E00249,Unpaid,2024-11-28,2024-11-28,1,Rejected
L001591,E00249,Annual,2020-10-03,2020-10-06,4,Approved
L001592,E00249,Sick,2021-01-18,2021-01-20,3,Approved
L001593,E00249,Annual,2020-12-30,2021-01-05,7,Pending
L001594,E00249,Annual,2023-09-03,2023-09-08,6,Approved
L001595,E00249,Annual,2025-02-27,2025-03-01,3,Approved
L001596,E00249,Sick,2025-03-18,2025-03-23,6,Approved
L001597,E00249,Unpaid,2023-06-19,2023-06-25,7,Approved
L001598,E00249,Casual,2021-04-22,2021-04-25,4,Approved
L001599,E00249,Casual,2023-12-07,2023-12-13,7,Pending
L001600,E00249,Sick,2024-08-10,2024-08-14,5,Approved
L001601,E00249,Annual,2021-04-24,2021-04-24,1,Approved
L001602,E00249,Annual,2022-07-25,2022-07-29,5,Approved
L001603,E00249,Sick,2021-12-27,2021-12-28,2,Approved
L001604,E00249,Casual,2025-01-01,2025-01-03,3,Approved
L001605,E00250,Annual,2021-07-02,2021-07-02,1,Rejected
L001606,E00250,Casual,2024-05-20,2024-05-22,3,Approved
L001607,E00250,Sick,2025-01-16,2025-01-22,7,Approved
L001608,E00250,Annual,2021-04-14,2021-04-20,7,Rejected
L001609,E00250,Annual,2024-04-06,2024-04-12,7,Approved
L001610,E00250,Maternity,2024-09-20,2024-12-10,82,Approved
L001611,E00250,Sick,2023-08-30,2023-09-03,5,Approved
L001612,E00250,Sick,2022-01-14,2022-01-19,6,Approved
L001613,E00250,Casual,2025-06-27,2025-07-03,7,Approved
L001614,E00250,Sick,2020-06-23,2020-06-27,5,Approved
L001615,E00250,Sick,2025-02-12,2025-02-15,4,Approved
L001616,E00250,Casual,2022-12-03,2022-12-09,7,Approved
L001617,E00250,Casual,2023-12-23,2023-12-26,4,Approved
L001618,E00250,Casual,2021-05-27,2021-05-27,1,Approved
L001619,E00250,Annual,2024-10-12,2024-10-16,5,Approved
L001620,E00250,Sick,2024-10-22,2024-10-25,4,Approved
L001621,E00250,Paternity,2024-04-29,2024-05-03,5,Approved
L001622,E00250,Casual,2024-07-01,2024-07-06,6,Approved
L001623,E00251,Casual,2022-09-20,2022-09-24,5,Pending
L001624,E00251,Annual,2023-04-30,2023-05-02,3,Approved
L001625,E00251,Casual,2023-05-15,2023-05-18,4,Approved
L001626,E00251,Sick,2023-12-30,2024-01-05,7,Approved
L001627,E00251,Annual,2022-06-09,2022-06-11,3,Approved
L001628,E00251,Annual,2023-02-23,2023-02-25,3,Approved
L001629,E00251,Sick,2024-05-21,2024-05-26,6,Rejected
L001630,E00251,Unpaid,2024-02-20,2024-02-23,4,Approved
L001631,E00251,Sick,2023-05-24,2023-05-24,1,Approved
L001632,E00252,Paternity,2025-03-04,2025-03-16,13,Approved
L001633,E00253,Sick,2022-02-17,2022-02-18,2,Approved
L001634,E00253,Unpaid,2024-07-18,2024-07-19,2,Approved
L001635,E00253,Sick,2023-12-15,2023-12-18,4,Approved
L001636,E00253,Paternity,2025-04-14,2025-04-19,6,Approved
L001637,E00253,Sick,2025-03-06,2025-03-06,1,Rejected
L001638,E00253,Casual,2024-12-11,2024-12-14,4,Approved
L001639,E00253,Annual,2022-06-28,2022-06-29,2,Approved
L001640,E00253,Paternity,2023-11-27,2023-12-09,13,Rejected
L001641,E00253,Sick,2023-04-19,2023-04-20,2,Approved
L001642,E00253,Annual,2021-06-20,2021-06-26,7,Approved
L001643,E00253,Casual,2023-05-08,2023-05-13,6,Approved
L001644,E00253,Unpaid,2025-01-10,2025-01-13,4,Approved
L001645,E00255,Annual,2024-09-24,2024-09-26,3,Approved
L001646,E00255,Casual,2024-12-04,2024-12-05,2,Approved
L001647,E00255,Paternity,2024-11-20,2024-11-27,8,Approved
L001648,E00255,Sick,2025-06-26,2025-06-30,5,Approved
L001649,E00256,Unpaid,2022-10-28,2022-11-01,5,Approved
L001650,E00256,Annual,2023-05-08,2023-05-12,5,Approved
L001651,E00258,Casual,2021-06-06,2021-06-07,2,Approved
L001652,E00258,Maternity,2023-09-17,2023-11-20,65,Approved
L001653,E00258,Casual,2023-05-10,2023-05-16,7,Approved
L001654,E00258,Casual,2021-02-14,2021-02-14,1,Approved
L001655,E00258,Sick,2022-05-18,2022-05-21,4,Approved
L001656,E00258,Sick,2020-05-23,2020-05-25,3,Approved
L001657,E00258,Casual,2020-05-19,2020-05-21,3,Approved
L001658,E00258,Annual,2025-05-23,2025-05-29,7,Approved
L001659,E00258,Casual,2024-11-27,2024-11-28,2,Approved
L001660,E00258,Casual,2021-03-21,2021-03-21,1,Approved
L001661,E00258,Casual,2020-08-29,2020-08-29,1,Approved
L001662,E00258,Sick,2021-12-22,2021-12-24,3,Approved
L001663,E00258,Sick,2025-02-16,2025-02-18,3,Approved
L001664,E00258,Annual,2025-04-13,2025-04-14,2,Approved
L001665,E00258,Casual,2021-03-05,2021-03-05,1,Approved
L001666,E00258,Sick,2022-01-13,2022-01-17,5,Approved
L001667,E00258,Casual,2024-09-07,2024-09-08,2,Approved
L001668,E00258,Paternity,2020-07-01,2020-07-05,5,Approved
L001669,E00258,Casual,2020-04-25,2020-04-25,1,Approved
L001670,E00258,Sick,2023-07-31,2023-07-31,1,Approved
L001671,E00258,Casual,2021-03-03,2021-03-04,2,Approved
L001672,E00258,Casual,2024-12-05,2024-12-06,2,Approved
L001673,E00258,Sick,2020-10-07,2020-10-12,6,Approved
L001674,E00259,Sick,2023-06-03,2023-06-05,3,Approved
L001675,E00259,Paternity,2022-11-08,2022-11-12,5,Rejected
L001676,E00259,Annual,2025-06-16,2025-06-18,3,Approved
L001677,E00259,Casual,2024-04-01,2024-04-04,4,Rejected
L001678,E00259,Casual,2023-03-10,2023-03-11,2,Approved
L001679,E00259,Casual,2024-05-14,2024-05-14,1,Approved
L001680,E00259,Annual,2025-04-18,2025-04-20,3,Approved
L001681,E00259,Casual,2022-12-16,2022-12-17,2,Approved
L001682,E00259,Annual,2024-05-30,2024-06-03,5,Approved
L001683,E00259,Casual,2025-05-31,2025-05-31,1,Approved
L001684,E00259,Maternity,2025-03-07,2025-06-02,88,Rejected
L001685,E00259,Sick,2022-10-21,2022-10-27,7,Approved
L001686,E00259,Sick,2023-01-14,2023-01-18,5,Rejected
L001687,E00259,Casual,2025-01-31,2025-02-01,2,Approved
L001688,E00259,Sick,2022-06-16,2022-06-18,3,Approved
L001689,E00259,Casual,2024-04-18,2024-04-22,5,Approved
L001690,E00261,Annual,2022-05-12,2022-05-17,6,Approved
L001691,E00261,Annual,2023-10-31,2023-11-01,2,Pending
L001692,E00261,Annual,2024-02-18,2024-02-22,5,Approved
L001693,E00261,Maternity,2023-06-08,2023-08-06,60,Approved
L001694,E00261,Casual,2022-12-06,2022-12-11,6,Approved
L001695,E00261,Annual,2024-05-09,2024-05-11,3,Approved
L001696,E00261,Casual,2022-11-29,2022-12-02,4,Approved
L001697,E00261,Paternity,2022-07-31,2022-08-10,11,Approved
L001698,E00261,Annual,2023-01-18,2023-01-18,1,Approved
L001699,E00261,Casual,2023-06-18,2023-06-20,3,Approved
L001700,E00262,Casual,2024-06-19,2024-06-24,6,Rejected
L001701,E00262,Casual,2025-05-07,2025-05-08,2,Approved
L001702,E00262,Casual,2024-11-26,2024-12-01,6,Approved
L001703,E00262,Casual,2025-03-20,2025-03-23,4,Approved
L001704,E00262,Casual,2025-06-24,2025-06-26,3,Rejected
L001705,E00263,Annual,2024-06-11,2024-06-16,6,Pending
L001706,E00263,Sick,2023-08-08,2023-08-09,2,Approved
L001707,E00263,Sick,2023-03-07,2023-03-12,6,Approved
L001708,E00263,Annual,2023-04-03,2023-04-03,1,Approved
L001709,E00264,Maternity,2022-11-03,2023-01-26,85,Approved
L001710,E00264,Casual,2022-10-31,2022-11-05,6,Approved
L001711,E00264,Annual,2024-11-09,2024-11-11,3,Approved
L001712,E00264,Annual,2023-06-08,2023-06-08,1,Approved
L001713,E00264,Sick,2023-08-22,2023-08-27,6,Pending
L001714,E00264,Annual,2025-01-20,2025-01-20,1,Approved
L001715,E00264,Casual,2023-11-05,2023-11-09,5,Approved
L001716,E00264,Casual,2024-08-03,2024-08-07,5,Approved
L001717,E00264,Annual,2024-05-16,2024-05-20,5,Approved
L001718,E00264,Annual,2024-09-20,2024-09-21,2,Approved
L001719,E00264,Casual,2024-08-20,2024-08-23,4,Rejected
L001720,E00264,Sick,2023-02-01,2023-02-05,5,Approved
L001721,E00264,Casual,2024-04-28,2024-05-03,6,Pending
L001722,E00264,Unpaid,2023-04-10,2023-04-15,6,Approved
L001723,E00265,Sick,2025-02-17,2025-02-22,6,Approved
L001724,E00265,Sick,2024-11-01,2024-11-05,5,Approved
L001725,E00265,Sick,2024-03-20,2024-03-25,6,Approved
L001726,E00265,Sick,2025-05-16,2025-05-18,3,Approved
L001727,E00265,Casual,2024-08-12,2024-08-15,4,Approved
L001728,E00266,Casual,2024-07-13,2024-07-18,6,Approved
L001729,E00266,Sick,2024-12-18,2024-12-23,6,Approved
L001730,E00266,Unpaid,2024-10-31,2024-11-06,7,Approved
L001731,E00267,Casual,2025-02-06,2025-02-11,6,Approved
L001732,E00267,Casual,2025-05-07,2025-05-09,3,Approved
L001733,E00268,Casual,2021-10-26,2021-10-31,6,Approved
L001734,E00268,Casual,2021-08-10,2021-08-14,5,Pending
L001735,E00268,Unpaid,2021-09-06,2021-09-08,3,Approved
L001736,E00268,Sick,2021-12-11,2021-12-11,1,Approved
L001737,E00268,Sick,2021-08-30,2021-09-04,6,Approved
L001738,E00269,Sick,2024-05-12,2024-05-14,3,Rejected
L001739,E00269,Annual,2024-04-09,2024-04-12,4,Approved
L001740,E00269,Casual,2023-10-15,2023-10-19,5,Approved
L001741,E00270,Casual,2025-03-07,2025-03-12,6,Rejected
L001742,E00270,Sick,2025-03-06,2025-03-12,7,Approved
L001743,E00270,Casual,2025-01-18,2025-01-22,5,Pending
L001744,E00271,Casual,2025-04-09,2025-04-09,1,Approved
L001745,E00272,Sick,2025-03-15,2025-03-19,5,Approved
L001746,E00272,Annual,2025-04-15,2025-04-17,3,Approved
L001747,E00272,Annual,2024-11-12,2024-11-15,4,Approved
L001748,E00272,Casual,2025-02-19,2025-02-24,6,Approved
L001749,E00272,Annual,2025-06-26,2025-06-29,4,Pending
L001750,E00272,Casual,2025-05-26,2025-05-30,5,Rejected
L001751,E00273,Sick,2025-01-14,2025-01-17,4,Approved
L001752,E00273,Casual,2025-06-01,2025-06-01,1,Approved
L001753,E00273,Unpaid,2024-06-03,2024-06-07,5,Approved
L001754,E00273,Maternity,2024-06-25,2024-09-17,85,Rejected
L001755,E00275,Annual,2025-01-09,2025-01-10,2,Approved
L001756,E00275,Annual,2024-12-01,2024-12-01,1,Approved
L001757,E00275,Annual,2024-12-29,2025-01-01,4,Approved
L001758,E00276,Sick,2021-08-30,2021-09-05,7,Approved
L001759,E00276,Annual,2022-12-27,2022-12-31,5,Approved
L001760,E00276,Sick,2022-11-04,2022-11-09,6,Approved
L001761,E00276,Casual,2024-03-05,2024-03-05,1,Pending
L001762,E00276,Unpaid,2023-08-30,2023-08-30,1,Approved
L001763,E00276,Sick,2022-04-20,2022-04-25,6,Approved
L001764,E00276,Casual,2022-12-29,2022-12-29,1,Approved
L001765,E00276,Annual,2023-07-11,2023-07-11,1,Approved
L001766,E00276,Unpaid,2022-04-14,2022-04-14,1,Rejected
L001767,E00276,Maternity,2021-07-14,2021-10-06,85,Approved
L001768,E00276,Casual,2022-06-18,2022-06-18,1,Pending
L001769,E00276,Sick,2022-10-24,2022-10-24,1,Approved
L001770,E00276,Casual,2024-04-15,2024-04-16,2,Approved
L001771,E00276,Casual,2022-09-21,2022-09-22,2,Approved
L001772,E00276,Casual,2024-09-24,2024-09-27,4,Approved
L001773,E00276,Annual,2022-06-06,2022-06-07,2,Approved
L001774,E00277,Casual,2025-01-20,2025-01-20,1,Rejected
L001775,E00277,Unpaid,2025-02-21,2025-02-25,5,Pending
L001776,E00277,Sick,2024-11-05,2024-11-09,5,Approved
L001777,E00278,Maternity,2023-10-16,2023-12-26,72,Approved
L001778,E00278,Sick,2023-04-19,2023-04-25,7,Approved
L001779,E00278,Sick,2022-11-27,2022-11-30,4,Approved
L001780,E00279,Annual,2024-08-02,2024-08-03,2,Approved
L001781,E00279,Sick,2024-09-13,2024-09-16,4,Approved
L001782,E00279,Casual,2024-12-23,2024-12-24,2,Approved
L001783,E00279,Annual,2023-11-24,2023-11-26,3,Rejected
L001784,E00279,Annual,2023-10-19,2023-10-20,2,Approved
L001785,E00280,Sick,2024-04-25,2024-04-28,4,Approved
L001786,E00280,Annual,2025-05-18,2025-05-19,2,Approved
L001787,E00280,Sick,2023-10-25,2023-10-25,1,Approved
L001788,E00280,Casual,2024-04-05,2024-04-07,3,Approved
L001789,E00280,Unpaid,2025-06-09,2025-06-14,6,Approved
L001790,E00280,Sick,2024-03-07,2024-03-10,4,Approved
L001791,E00280,Annual,2023-11-28,2023-11-29,2,Approved
L001792,E00280,Maternity,2025-02-12,2025-05-12,90,Approved
L001793,E00280,Casual,2024-12-26,2024-12-26,1,Approved
L001794,E00280,Sick,2025-04-16,2025-04-18,3,Approved
L001795,E00280,Casual,2025-04-29,2025-05-03,5,Approved
L001796,E00280,Casual,2025-05-03,2025-05-03,1,Approved
L001797,E00281,Casual,2024-06-07,2024-06-12,6,Pending
L001798,E00282,Sick,2024-10-02,2024-10-05,4,Approved
L001799,E00283,Casual,2025-04-12,2025-04-16,5,Approved
L001800,E00283,Sick,2025-01-21,2025-01-23,3,Rejected
L001801,E00283,Casual,2024-06-02,2024-06-04,3,Rejected
L001802,E00283,Casual,2025-03-24,2025-03-29,6,Approved
L001803,E00283,Sick,2025-05-05,2025-05-05,1,Rejected
L001804,E00283,Sick,2025-06-11,2025-06-14,4,Approved
L001805,E00283,Casual,2024-07-02,2024-07-04,3,Approved
L001806,E00284,Sick,2024-12-23,2024-12-27,5,Approved
L001807,E00284,Sick,2025-06-08,2025-06-11,4,Pending
L001808,E00284,Annual,2025-05-21,2025-05-23,3,Approved
L001809,E00284,Sick,2025-02-01,2025-02-04,4,Approved
L001810,E00284,Sick,2025-01-17,2025-01-20,4,Approved
L001811,E00286,Annual,2023-04-26,2023-04-29,4,Approved
L001812,E00286,Annual,2024-07-21,2024-07-22,2,Approved
L001813,E00286,Casual,2023-08-23,2023-08-29,7,Approved
L001814,E00286,Unpaid,2024-01-06,2024-01-10,5,Pending
L001815,E00286,Casual,2022-09-17,2022-09-21,5,Pending
L001816,E00286,Annual,2022-08-26,2022-08-27,2,Approved
L001817,E00287,Casual,2024-02-20,2024-02-20,1,Approved
L001818,E00287,Unpaid,2023-02-05,2023-02-11,7,Pending
L001819,E00287,Annual,2023-10-24,2023-10-30,7,Approved
L001820,E00290,Unpaid,2023-12-28,2024-01-03,7,Rejected
L001821,E00290,Casual,2024-07-11,2024-07-14,4,Approved
L001822,E00290,Annual,2024-06-11,2024-06-13,3,Approved
L001823,E00291,Sick,2024-06-15,2024-06-20,6,Approved
L001824,E00291,Sick,2024-06-23,2024-06-24,2,Approved
L001825,E00291,Annual,2024-11-09,2024-11-12,4,Approved
L001826,E00291,Casual,2024-09-12,2024-09-18,7,Approved
L001827,E00291,Casual,2025-04-05,2025-04-09,5,Approved
L001828,E00291,Sick,2023-11-15,2023-11-15,1,Approved
L001829,E00291,Annual,2024-01-15,2024-01-19,5,Approved
L001830,E00291,Casual,2025-02-07,2025-02-11,5,Approved
L001831,E00291,Casual,2025-06-19,2025-06-21,3,Approved
L001832,E00291,Annual,2024-04-05,2024-04-05,1,Approved
L001833,E00292,Sick,2023-12-23,2023-12-28,6,Approved
L001834,E00292,Sick,2023-01-17,2023-01-21,5,Approved
L001835,E00292,Casual,2022-08-06,2022-08-08,3,Approved
L001836,E00292,Annual,2021-12-29,2022-01-04,7,Approved
L001837,E00293,Paternity,2025-01-28,2025-02-01,5,Approved
L001838,E00293,Unpaid,2025-02-22,2025-02-23,2,Approved
L001839,E00293,Casual,2025-02-04,2025-02-08,5,Approved
L001840,E00294,Casual,2022-05-19,2022-05-19,1,Approved
L001841,E00294,Annual,2023-11-21,2023-11-22,2,Approved
L001842,E00294,Paternity,2022-11-30,2022-12-04,5,Approved
L001843,E00294,Casual,2024-01-06,2024-01-07,2,Approved
L001844,E00294,Sick,2023-06-22,2023-06-23,2,Approved
L001845,E00294,Paternity,2023-09-11,2023-09-15,5,Approved
L001846,E00294,Annual,2022-03-01,2022-03-06,6,Approved
L001847,E00295,Annual,2024-09-27,2024-09-28,2,Rejected
L001848,E00295,Casual,2023-09-10,2023-09-10,1,Pending
L001849,E00295,Unpaid,2025-01-02,2025-01-08,7,Approved
L001850,E00295,Casual,2024-06-09,2024-06-14,6,Approved
L001851,E00296,Annual,2023-07-07,2023-07-10,4,Approved
L001852,E00296,Casual,2023-09-01,2023-09-04,4,Approved
L001853,E00296,Casual,2022-12-31,2023-01-05,6,Approved
L001854,E00296,Sick,2023-02-10,2023-02-13,4,Approved
